BMW 뉴1-SERIES 118D 어반 베이스,13800000,2014,2014-03-14,61390,오토,경유,60수6458,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|블랙박스|하이패스|앞좌석TV|CD플레이어|MP3플레이어|CD체인저|VCD플레이어|DVD플레이어
삼성 SM7뉴아트 2.3 SE,7200000,2011,2011-01-07,69012,오토,휘발유,47도5087,스마트키|전후방감지기|네비게이션
시트로엥 C4 각투스 1.6 BLUEHDI 필,16000000,2018,2018-08-31,20825,오토,경유,05저5770,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|오토도어록|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|블랙박스|공기청정기|AV시스템|슈퍼비젼계기판|트립컴퓨터|크루즈컨트롤
대우 뉴라보 냉동탑차 롱카고,5800000,2016,2016-04-25,76554,수동,LPG,87무3549,파워핸들
기아 봉고3트럭 4WD,8000000,2010,2010-04-05,64735,수동,경유,92누6723,파워핸들|파워윈도우|에어컨|썬팅|가죽시트|열선시트|4륜구동
기아 올뉴모닝 디럭스,5100000,2014,2014-01-09,82964,오토,휘발유,43도8290,
쌍용 뉴코란도밴 밴 TX5 CT,2900000,2005,2005-08-01,174263,오토,경유,90라7237,파워핸들|에어컨|썬팅|알루미늄휠|전동백미러|ECM룸미러|오토도어록|ABS
기아 봉고3트럭 4WD,4800000,2008,2008-07-28,218000,수동,경유,92어8669,가죽시트
현대 벨로스터 익스트림,8200000,2012,2011-09-06,56856,오토,휘발유,22도7546,
벤츠 E-클래스(W213) E43 AMG 4MATIC,75000000,2017,2017-06-29,25990,오토,휘발유,60고1236,파노라마썬루프|후방카메라|네비게이션
쌍용 렉스턴 스포츠 2.2 디젤 4WD,22300000,2018,2018-04-30,30570,오토,경유,90다3715,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|원격시동장치|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|ABS|ECS|TCS|후방카메라|네비게이션|블랙박스|하이패스|CD플레이어|MP3플레이어
현대 LF 소나타 2.0 터보 익스클루시브,17500000,2016,2015-12-04,81000,오토,휘발유,66도3324,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|DMB|앞좌석TV|CD플레이어|MP3플레이어|CD체인저|VCD플레이어|DVD플레이어|AV시스템|슈퍼비젼계기판|트립컴퓨터|광폭타이어|리어스포일러|크루즈컨트롤|루프캐리어
제네시스 EQ900 3.8 GDI,28900000,2016,2016-04-25,203413,오토,휘발유,262무2935,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|ECM룸미러|스마트키|우드그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|CD플레이어|MP3플레이어|트립컴퓨터
현대 LF 소나타 2.0 프리미엄,990000,2016,2016-01-04,6287,오토,휘발유,22머0732,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|DMB|앞좌석TV|CD플레이어|MP3플레이어|CD체인저|VCD플레이어|DVD플레이어|AV시스템|슈퍼비젼계기판|트립컴퓨터|크루즈컨트롤
대우 토스카 L6 2.0 SX,2700000,2007,2007-05-03,103771,오토,휘발유,52두3904,
기아 더뉴K7 3.0 GDI 프레스티지,16900000,2016,2015-10-19,50229,오토,휘발유,30다0587,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|메탈그레인|오토도어록|가죽시트|전동시트|메모리시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|블랙박스|하이패스
현대 제네시스DH G380 프레스티지 AWD,18500000,2014,2014-01-24,172000,오토,휘발유,69고2892,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|메모리시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|공기청정기|CD플레이어|CD체인저
현대 포터2 내장탑,3900000,2006,2006-03-24,138664,수동,경유,81부8672,파워핸들|파워윈도우|에어컨|우드그레인
쉐보레 임팔라 2.5 LTZ,19700000,2017,2017-03-22,69910,오토,휘발유,04주7616,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|메모리시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|공기청정기|DMB|앞좌석TV|AV시스템|슈퍼비젼계기판|트립컴퓨터|크루즈컨트롤
삼성 뉴QM3 RE,15300000,2018,2018-01-19,31000,오토,경유,43나6705,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|네비게이션|블랙박스|하이패스
삼성 QM6 2WD SE,18800000,2018,2018-05-02,16285,오토,휘발유,33나1392,후방카메라|네비게이션|블랙박스
캐딜락 에스컬레이드 6.2,39500000,2012,2012-05-06,55596,오토,휘발유,58어3353,
기아 올뉴모닝 디럭스,5400000,2013,2013-10-17,38326,오토,휘발유,34저7155,파워핸들|파워윈도우
폭스바겐 뉴티구안 2.0 TDI 프리미엄,15900000,2013,2013-02-28,89023,오토,경유,35다4011,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|DMB|앞좌석TV|AV시스템|슈퍼비젼계기판|트립컴퓨터|크루즈컨트롤
쌍용 렉스턴 스포츠 칸 디젤 2.2 4WD,28500000,2019,2019-03-22,27359,오토,경유,89저7256,스마트키|후방카메라|네비게이션|블랙박스
기아 봉고3트럭 1톤,6900000,2014,2014-07-22,141000,오토,경유,92거8874,파워핸들|파워윈도우|에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|ABS|TCS|전후방감지기|CD플레이어|MP3플레이어|트립컴퓨터
BMW M 쿠페(E85) M 쿠페,52000000,2016,2016-05-19,36400,오토,휘발유,45조0719,
포드 토러스 3.5 LIMITED,4700000,2009,2009-09-09,90799,오토,휘발유,34소6029,전동시트|후방카메라|네비게이션|블랙박스
기아 올뉴쏘렌토 2WD 2.0 프레스티지,17600000,2016,2016-01-29,84907,오토,경유,144소4273,파워핸들
벤츠 CLS-CLASS CLS350,8800000,2005,2005-06-09,100382,오토,휘발유,64어2729,파워핸들|썬루프|전동시트|메모리시트|HID램프|블랙박스
쌍용 티볼리 아머 디젤 VX 2WD,13500000,2018,2018-08-09,23015,오토,경유,33나3822,
기아 그랜드카니발 GX,5900000,2008,2008-07-21,130590,오토,경유,70버5329,파워핸들|파워윈도우|에어컨|썬팅|알루미늄휠|전동백미러|전동접이식백미러|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|ABS|전후방감지기|블랙박스|CD플레이어|광폭타이어
푸조 2008 1.6 BLUEHDI 알뤼르 GC,13900000,2017,2017-06-30,52433,오토,경유,04무3200,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|GPS|DMB|앞좌석TV|CD플레이어|MP3플레이어|VCD플레이어|DVD플레이어|AV시스템|트립컴퓨터|광폭타이어|리어스포일러|크루즈컨트롤|루프캐리어
미니 쿠퍼S 컨버터블 기본형,32800000,2016,2015-06-06,22189,오토,휘발유,42구0470,
쉐보레 더 넥스트 스파크 1.0 가솔린 LS,6400000,2017,2016-11-17,26124,수동,휘발유,21소7123,파워핸들|파워윈도우|에어컨|썬팅
기아 K5 2.0 디럭스,6500000,2011,2011-02-10,174142,오토,휘발유,13고3456,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|하이패스|DMB|앞좌석TV|CD플레이어|AV시스템
기아 포르테GDI 프레스티지,6200000,2013,2012-06-04,53035,오토,휘발유,57수2566,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|ABS|전후방감지기|후방카메라|네비게이션|GPS|하이패스|앞좌석TV|CD플레이어|MP3플레이어|AV시스템|트립컴퓨터
폭스바겐 골프 7세대 1.4 TSI,15200000,2014,2015-05-06,93275,오토,휘발유,23버8575,
포드 머스탱 쿠페,24900000,2017,2016-10-11,51300,오토,휘발유,38수0338,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|스마트키|오토도어록|가죽시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|블랙박스|하이패스|공기청정기|DMB|앞좌석TV|CD플레이어|트립컴퓨터|크루즈컨트롤
현대 더 뉴 아반떼 1.6 GDI 스마트,10000000,2015,2014-05-06,20459,오토,휘발유,37다8262,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|하이패스|DMB|앞좌석TV|CD플레이어|MP3플레이어|VCD플레이어|DVD플레이어|AV시스템|슈퍼비젼계기판|트립컴퓨터|광폭타이어
제네시스 EQ900 3.3 T-GDI AWD,39900000,2017,2016-12-28,168413,오토,휘발유,67하1001,파워핸들|파워윈도우
삼성 QM6 2WD RE,19800000,2019,2018-08-22,44168,오토,경유,08도4932,
포드 퓨전 2.5,6000000,2011,2011-12-21,92796,오토,휘발유,27보1133,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|오토도어록|가죽시트|전동시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|GPS|하이패스|공기청정기|DMB|앞좌석TV|슈퍼비젼계기판|트립컴퓨터|크루즈컨트롤
현대 싼타페CM 2WD(2.0VGT) 스타일팩,4600000,2009,2008-10-21,186750,오토,경유,21로1779,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬루프|알루미늄휠|전동백미러|전동접이식백미러|오토도어록|열선시트|운전석에어백|조수석에어백|ABS|전후방감지기|후방카메라|네비게이션|CD플레이어
삼성 SM7뉴아트 2.3 LE,4000000,2009,2008-11-28,229540,오토,휘발유,20소4990,파워핸들
현대 그랜저HG HG300 PREMIUM,18000000,2017,2016-05-27,58474,오토,휘발유,52구0675,파워핸들
중대형화물 파워게이트 3.5톤,45000000,2017,2017-08-09,90885,수동,경유,90로1984,
쉐보레 크루즈 1.8LT,7500000,2014,2013-07-01,48806,오토,휘발유,61저7491,파워핸들|파워윈도우|에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|오토도어록|가죽시트|열선시트|운전석에어백|조수석에어백|ABS|ESP|TCS|후방카메라|네비게이션|GPS|하이패스|DMB|앞좌석TV|MP3플레이어|트립컴퓨터
현대 벨로스터(JS) 2.0 N,25500000,2019,2019-03-29,9960,수동,휘발유,01모5848,
현대 포터2 카고(CRDI),3800000,2007,2007-06-08,287285,수동,경유,90어5034,파워핸들|파워윈도우|에어컨|가죽시트
토요타 벤자 3.5,17800000,2013,2013-01-30,66085,오토,휘발유,18고4834,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|메모리시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|4륜구동|크루즈컨트롤
현대 투싼iX 2WD VGT LX20,10600000,2013,2013-03-19,73212,오토,경유,58모3023,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|앞좌석TV|CD플레이어|MP3플레이어|슈퍼비젼계기판|트립컴퓨터|리어스포일러|크루즈컨트롤|루프캐리어
인피니티 G35 세단 스포츠,4800000,2008,2008-01-31,250326,오토,휘발유,17버0555,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|DMB|앞좌석TV|CD플레이어|MP3플레이어|CD체인저|VCD플레이어|DVD플레이어|AV시스템|슈퍼비젼계기판|트립컴퓨터|크루즈컨트롤|루프캐리어
기아 K5 MX 2.0 프레스티지,13990000,2017,2016-11-29,69629,오토,휘발유,102구9554,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|하이패스|공기청정기|DMB|앞좌석TV|CD플레이어|MP3플레이어|AV시스템|트립컴퓨터|버켓시트|광폭타이어|크루즈컨트롤
기아 레이 럭셔리,8000000,2016,2015-06-02,58872,오토,휘발유,14구3859,파워핸들|파워윈도우|풀오토에어컨|썬팅|알루미늄휠|전동백미러|전동접이식백미러|스마트키|가죽시트|열선시트|운전석에어백|조수석에어백|ABS|CD플레이어
기아 더 뉴 카니발 9인승 하이리무진 노블레스 스페셜,48900000,2019,2018-07-31,29862,오토,경유,63더4610,
현대 베라쿠르즈 2WD 300VX,11500000,2010,2009-11-27,91581,오토,경유,23오4853,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|열선시트|HID램프|운전석에어백|조수석에어백|ABS|ECS|전후방감지기|후방카메라|블랙박스|하이패스|CD플레이어
기아 K5 MX 1.7 디젤 프레스티지,15500000,2018,2018-01-03,84522,오토,경유,46고5549,
쉐보레 더뉴트랙스 1.4 LT,12200000,2017,2016-12-12,30155,오토,휘발유,11조0150,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|블랙박스|하이패스|MP3플레이어|트립컴퓨터|광폭타이어
현대 그랜저TG뉴럭셔리 Q270,5300000,2009,2008-03-17,98868,오토,휘발유,53부2405,파워핸들|파워윈도우|에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|ECM룸미러|우드그레인|오토도어록|가죽시트|전동시트|운전석에어백|ABS|ECS|후방카메라|네비게이션|GPS|블랙박스|하이패스|CD플레이어|MP3플레이어
현대 그랜드스타렉스 11인,16300000,2017,2017-03-14,88540,오토,경유,74오5898,파워핸들|에어컨|풀오토에어컨|썬팅|알루미늄휠|전동접이식백미러|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|전후방감지기|후방카메라|네비게이션|GPS|DMB|CD플레이어|MP3플레이어
현대 싼타페CM 2WD(2.2VGT) SLX,3900000,2006,2005-12-19,155823,오토,경유,03더2708,파워핸들|파워윈도우|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|우드그레인|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|ABS|TCS|전후방감지기|네비게이션|블랙박스|하이패스|CD플레이어|MP3플레이어|슈퍼비젼계기판|트립컴퓨터
쉐보레 스파크 LT,4700000,2013,2013-02-13,49397,오토,휘발유,16가6679,가죽시트|열선시트
BMW 4-SERIES 428I M 스포츠 쿠페,25400000,2015,2015-09-22,85832,오토,휘발유,39무0579,
기아 더뉴K5 2.0 LPI 럭셔리,8300000,2014,2014-05-15,97000,오토,LPG,171루3541,파워핸들|파워윈도우|에어컨|썬팅|알루미늄휠|전동백미러|가죽시트|열선시트|후방카메라|네비게이션|GPS
벤츠 C-클래스 W205 C63 AMG,57900000,2016,2016-08-22,42065,오토,휘발유,04버0310,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|공기청정기|DMB|앞좌석TV|뒷좌석TV|CD플레이어|MP3플레이어|CD체인저|VCD플레이어|DVD플레이어|AV시스템|튜닝스피커|앰프|우퍼
미니 쿠퍼D 컨트리맨 ALL4,34500000,2018,2018-01-31,32000,오토,경유,29마4229,
삼성 SM5뉴임프레션 PE,4190000,2009,2008-10-28,82101,오토,휘발유,19조4889,
현대 그랜저HG HG300 PREMIUM,13100000,2014,2013-11-21,105000,오토,휘발유,18로3615,파워핸들|파워윈도우|풀오토에어컨|썬팅|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|공기청정기|DMB|앞좌석TV|CD플레이어|MP3플레이어|AV시스템|슈퍼비젼계기판|트립컴퓨터
현대 포터2 냉동탑,16800000,2015,2015-07-03,27764,오토,경유,80나9900,파워핸들|파워윈도우|에어컨|썬팅|핸들리모컨|전동백미러|가죽시트|열선시트|운전석에어백|조수석에어백|ABS|후방카메라|네비게이션|DMB|앞좌석TV|MP3플레이어|트립컴퓨터
쉐보레 더 넥스트 스파크 1.0 가솔린 LT,6300000,2016,2016-06-15,47958,오토,휘발유,08서0686,파워핸들|에어컨|ABS
쉐보레 올뉴말리부 1.5 터보 LT,18000000,2017,2016-11-02,39286,오토,휘발유,48구0329,파워핸들
기아 더뉴K7 3.3 GDI 노블레스,10900000,2015,2015-01-01,225000,오토,휘발유,06가0821,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|하이패스
현대 더럭셔리그랜저 L330 VIP,8990000,2010,2010-02-10,94539,오토,휘발유,56무6111,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|공기청정기|DMB|앞좌석TV|MP3플레이어|VCD플레이어|DVD플레이어|AV시스템|튜닝스피커|앰프|우퍼|슈퍼비젼계기판|트립컴퓨터|광폭타이어
현대 LF 소나타 LPI 프리미엄,13500000,2017,2016-05-26,69069,오토,LPG,263서3334,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|TCS|전후방감지기|후방카메라|네비게이션|블랙박스|하이패스|공기청정기|DMB|앞좌석TV|CD플레이어|AV시스템|트립컴퓨터
랜드로버 레인지로버 이보크 2.0 TD4 HSE 다이나믹,42800000,2016,2015-10-22,4706,오토,경유,41마0920,파워핸들
기아 쏘울 1.6 SMART,4300000,2011,2010-10-12,125858,오토,휘발유,56마4395,파워핸들|파워윈도우|에어컨|썬팅|알루미늄휠|전동백미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|ABS|ESP|CD플레이어|MP3플레이어|슈퍼비젼계기판|트립컴퓨터
현대 YF소나타 LPI,5990000,2012,2011-08-01,134172,오토,LPG,54두2277,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|오토도어록|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|사이드에어백|ABS|ESP|TCS|네비게이션|GPS|하이패스|DMB|앞좌석TV|MP3플레이어|트립컴퓨터
벤츠 뉴SL-클래스 SL400,91000000,2017,2016-12-02,5831,오토,휘발유,47나0359,파워핸들|파워윈도우|에어컨|썬팅|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|메모리시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|ABS|후방카메라|네비게이션|블랙박스|하이패스|CD플레이어|MP3플레이어|CD체인저|트립컴퓨터|크루즈컨트롤
쉐보레 올란도 LPGI LT,11900000,2017,2016-11-24,48209,오토,LPG,57무0145,파워핸들|파워윈도우|에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|전후방감지기|후방카메라|네비게이션|GPS|DMB|앞좌석TV|CD플레이어|MP3플레이어|슈퍼비젼계기판|트립컴퓨터|루프캐리어
현대 더뉴맥스크루즈 E-VGT R2.2 4WD,26300000,2018,2017-07-19,46036,오토,경유,17어5222,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|메모리시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|크루즈컨트롤
기아 올뉴쏘렌토 2WD 2.0 노블레스,23800000,2016,2016-01-11,46448,오토,경유,35노0926,파워핸들
기아 더뉴k3 1.6 GDI 트렌디,11700000,2017,2016-11-24,56220,오토,휘발유,143루6854,파워핸들|파워윈도우|에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|오토도어록|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|CD플레이어|AV시스템
삼성 SM6 1.5 DCI,16500000,2016,2017-01-20,37958,오토,경유,22더1571,파워핸들
현대 아반떼MD M16GDI PREMIER,7500000,2012,2012-02-27,109247,오토,휘발유,46구3843,파워핸들|파워윈도우|에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|오토도어록|열선시트|운전석에어백|사이드에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|GPS|CD플레이어|MP3플레이어|슈퍼비젼계기판|트립컴퓨터
기아 올뉴K3 G1.6 프레스티지,17300000,2018,2018-04-23,25000,오토,휘발유,57나7414,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|오토도어록|도난경보기|가죽시트|전동시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|공기청정기|DMB|MP3플레이어|DVD플레이어|슈퍼비젼계기판|트립컴퓨터|광폭타이어|크루즈컨트롤
기아 쏘렌토R 2WD 2.0 TLX,11500000,2012,2012-07-03,72491,오토,경유,55너7763,파워핸들|파워윈도우|에어컨
