No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,18,7,1020,82908
1,2020,2,23,1,1020,82908
2,2020,2,19,17,1020,82908
3,2020,4,3,14,950,124391
4,2020,2,20,15,990,124391
5,2020,2,24,2,1020,82908
6,2020,2,22,21,990,124391
7,2020,2,25,2,1020,82908
8,2020,2,23,3,990,124391
9,2020,2,5,16,1070,82908
10,2020,2,19,19,990,124391
11,2020,2,12,4,1020,82908
12,2020,2,13,21,990,124391
13,2020,2,6,21,1020,82908
14,2020,2,21,19,990,124391
15,2020,2,14,8,990,124391
16,2020,2,10,12,990,124391
17,2020,5,6,8,950,124391
18,2020,2,9,11,1020,82908
19,2020,2,2,21,1090,82908
20,2020,2,8,21,1020,82908
21,2020,2,8,19,990,124391
22,2020,2,20,9,1020,82908
23,2020,2,12,12,990,124391
24,2020,2,22,20,1020,82908
25,2020,2,10,6,1020,82908
26,2020,2,13,14,1020,82908
27,2020,2,21,21,1020,82908
28,2020,2,17,19,1020,82908
29,2020,2,3,13,1090,82908
30,2020,2,4,14,1070,82908
31,2020,2,14,2,1020,82908
32,2020,2,7,13,1020,82908
33,2020,2,24,9,990,124391
34,2020,2,6,2,1070,82908
35,2020,2,4,1,1090,82908
36,2020,2,7,6,990,124391
37,2020,2,9,2,990,124391
38,2020,2,6,19,990,124391
39,2020,3,25,12,950,124391
