No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,6,14,1550,87680
1,2020,2,2,10,1550,87680
2,2020,2,9,22,1550,87680
3,2020,2,5,2,1550,87680
4,2020,2,20,4,1550,87680
5,2020,2,23,5,1550,87680
6,2020,2,3,1,1550,87680
7,2020,2,13,21,1550,87680
8,2020,2,7,20,1550,87680
9,2020,2,17,19,1550,87680
10,2020,2,14,8,1550,87680
11,2020,2,4,12,1550,87680
12,2020,3,25,11,1470,62000
13,2020,4,2,6,1490,87680
14,2020,2,8,5,1550,87680
15,2020,2,22,21,1550,87680
16,2020,2,12,23,1550,87680
17,2020,2,10,6,1550,87680
18,2020,2,21,9,1550,87680
19,2020,5,6,7,1490,87680
20,2020,2,19,10,1550,87680
21,2020,2,24,22,1550,87680
22,2020,4,2,4,1470,62000
23,2020,2,27,12,1550,87680
24,2020,2,25,10,1550,87680
25,2020,4,3,12,1490,87680
26,2020,4,3,14,1470,62000
