No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,12,15,1590,89023
1,2020,2,6,22,1950,42507
2,2020,2,20,23,1590,89023
3,2020,2,5,19,1930,42507
4,2020,2,19,22,1450,114652
5,2020,2,24,17,1950,42507
6,2020,2,22,22,1920,42507
7,2020,2,25,4,1630,48725
8,2020,2,24,15,1590,89023
9,2020,2,21,1,1920,42507
10,2020,2,21,2,1590,89023
11,2020,2,14,6,1590,89023
12,2020,2,23,12,1920,42507
13,2020,2,19,19,1590,89023
14,2020,2,21,17,1630,48725
15,2020,2,2,17,1700,89023
16,2020,2,12,13,1670,48725
17,2020,2,7,8,1950,42507
18,2020,2,18,3,1450,114652
19,2020,2,22,15,1630,48725
20,2020,2,8,7,1950,42507
21,2020,2,13,16,1590,89023
22,2020,3,25,11,1190,152362
23,2020,2,23,10,1450,114652
24,2020,2,6,3,1700,89023
25,2020,2,24,4,1450,114652
26,2020,2,14,6,1950,42507
27,2020,2,3,16,1700,89023
28,2020,2,13,23,1950,42507
29,2020,4,2,4,1190,152362
30,2020,2,20,17,1920,42507
31,2020,2,13,20,1670,48725
32,2020,2,17,18,1450,114652
33,2020,2,24,14,1630,48725
34,2020,2,9,3,1950,42507
35,2020,2,6,6,1930,42507
36,2020,2,9,16,1590,89023
37,2020,2,14,4,1450,114652
38,2020,2,12,19,1950,42507
39,2020,2,22,18,1590,89023
40,2020,2,23,19,1950,42507
41,2020,2,19,23,1920,42507
42,2020,2,8,4,1700,89023
43,2020,2,20,23,1630,48725
44,2020,2,22,19,1450,114652
45,2020,2,10,16,1930,42507
46,2020,2,18,6,1590,89023
47,2020,2,18,8,1920,42507
48,2020,2,10,12,1590,89023
49,2020,2,14,3,1670,48725
50,2020,2,20,6,1450,114652
51,2020,2,23,12,1630,48725
52,2020,2,5,22,1700,89023
53,2020,2,25,4,1950,42507
54,2020,2,21,0,1450,114652
55,2020,2,12,5,1930,42507
56,2020,4,3,12,1190,152362
57,2020,2,17,19,1590,89023
58,2020,2,23,1,1590,89023
59,2020,4,3,12,1890,42507
60,2020,2,4,22,1700,89023
61,2020,2,18,3,1630,48725
62,2020,2,25,4,1450,114652
63,2020,2,17,18,1920,42507
64,2020,2,7,5,1700,89023
65,2020,3,25,12,1400,114652
66,2020,2,19,18,1630,48725
67,2020,2,17,18,1630,48725
68,2020,2,13,18,1450,114652
69,2020,2,10,6,1950,42507
70,2020,2,25,3,1590,89023
