No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,9,8,970,151100
1,2020,2,12,11,970,151100
2,2020,2,14,5,970,151100
3,2020,2,25,5,1230,143085
4,2020,3,25,11,1350,64585
5,2020,2,24,3,1580,96596
6,2020,2,20,9,970,151100
7,2020,2,23,11,1450,64585
8,2020,2,13,18,970,151100
9,2020,2,19,22,1450,64585
10,2020,2,20,11,1450,64585
11,2020,2,24,6,940,151100
12,2020,2,3,14,1230,143085
13,2020,2,19,12,970,151100
14,2020,2,24,3,1450,64585
15,2020,2,22,3,1450,64585
16,2020,2,2,15,1580,96596
17,2020,2,23,13,1230,143085
18,2020,2,22,20,1230,143085
19,2020,2,4,17,1580,96596
20,2020,2,23,2,940,151100
21,2020,2,5,5,1230,143085
22,2020,4,9,12,1270,77605
23,2020,2,10,17,970,151100
24,2020,2,10,19,1230,143085
25,2020,2,7,3,990,151100
26,2020,2,18,3,1230,143085
27,2020,2,13,21,1580,96596
28,2020,2,5,20,1580,96596
29,2020,2,3,12,1580,96596
30,2020,2,2,23,1230,143085
31,2020,2,7,23,1230,143085
32,2020,2,22,8,940,151100
33,2020,2,3,6,970,151100
34,2020,2,12,8,1230,143085
35,2020,4,2,3,1320,77605
36,2020,2,5,10,990,151100
37,2020,2,25,6,1450,64585
38,2020,2,6,3,1230,143085
39,2020,2,21,19,940,151100
40,2020,2,6,8,990,151100
41,2020,2,21,9,1450,64585
42,2020,2,19,16,1230,143085
43,2020,2,9,22,1230,143085
44,2020,2,20,20,1230,143085
45,2020,2,19,21,1580,96596
46,2020,2,8,8,1230,143085
47,2020,2,8,2,990,151100
48,2020,2,4,0,970,151100
49,2020,2,8,19,1580,96596
50,2020,2,4,8,1230,143085
51,2020,2,12,16,1580,96596
52,2020,2,2,23,970,151100
53,2020,4,3,13,1420,96596
54,2020,2,17,18,1230,143085
55,2020,2,21,16,1580,96596
56,2020,2,18,7,970,151100
57,2020,2,22,17,1580,96596
58,2020,2,17,18,970,151100
59,2020,2,20,11,1580,96596
60,2020,2,13,23,1230,143085
61,2020,2,14,3,1230,143085
62,2020,2,24,20,1230,143085
63,2020,2,14,7,1600,64585
64,2020,2,7,3,1580,96596
65,2020,2,6,16,1580,96596
66,2020,2,10,9,1580,96596
67,2020,2,18,5,1580,96596
68,2020,4,3,13,1320,77605
69,2020,2,25,6,940,151100
70,2020,2,18,7,1450,64585
71,2020,2,9,6,1580,96596
72,2020,2,14,0,1580,96596
73,2020,2,17,12,1580,96596
74,2020,2,13,18,1600,64585
75,2020,2,21,3,1230,143085
76,2020,5,6,6,1270,77605
77,2020,2,4,13,1030,151100
78,2020,2,23,10,1580,96596
79,2020,2,5,0,1030,151100
80,2020,4,2,5,1350,64585
81,2020,2,17,14,1600,64585
82,2020,4,3,14,1650,68320
83,2020,2,25,0,1580,96596
