No,xyear,xmonth,xday,xhour,price,mileage
0,2020,4,3,12,2780,6800
1,2020,2,21,14,3000,42334
2,2020,5,6,7,2850,40348
3,2020,2,4,2,2899,55782
4,2020,2,22,16,2899,55782
5,2020,2,5,17,2899,55782
6,2020,2,20,20,3000,42334
7,2020,2,12,16,2899,55782
8,2020,2,13,21,2899,55782
9,2020,2,21,8,2899,55782
10,2020,4,2,5,4990,77485
11,2020,4,2,5,2780,6800
12,2020,2,6,18,2899,55782
13,2020,2,22,1,3000,42334
14,2020,2,7,11,2899,55782
15,2020,4,9,11,3050,40000
16,2020,2,23,18,3000,42334
17,2020,2,23,12,2899,55782
18,2020,2,10,4,2899,55782
19,2020,2,18,10,2899,55782
20,2020,5,6,8,2590,40332
21,2020,4,23,2,3200,77485
22,2020,2,2,23,2899,55782
23,2020,3,25,12,2780,6800
24,2020,2,14,10,2899,55782
25,2020,4,2,6,2780,42334
26,2020,2,3,15,2899,55782
27,2020,2,20,15,2899,55782
28,2020,2,24,20,3000,42334
29,2020,2,8,7,2899,55782
30,2020,2,24,18,2899,55782
31,2020,2,25,10,3000,42334
32,2020,2,9,12,2899,55782
33,2020,2,25,2,2899,55782
34,2020,2,19,10,3000,42334
35,2020,5,6,7,2880,77485
36,2020,4,3,14,2780,42334
37,2020,3,25,10,2780,50000
38,2020,4,9,10,2730,6800
39,2020,4,3,14,2780,50000
40,2020,4,2,6,2780,50000
41,2020,4,2,3,2690,40332
42,2020,4,9,11,4990,77485
43,2020,3,25,11,4990,77485
