No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,9,16,6690,59015
1,2020,2,3,3,6690,59015
2,2020,2,2,12,6690,59015
3,2020,2,4,12,6690,59015
4,2020,2,19,11,7820,48000
5,2020,2,21,21,7100,66241
6,2020,2,12,20,6690,59015
7,2020,2,9,5,6700,47253
8,2020,2,20,1,9999,59015
9,2020,2,5,17,6700,47253
10,2020,2,25,8,7100,66241
11,2020,2,8,1,6700,47253
12,2020,2,13,3,6690,59015
13,2020,2,5,11,6690,59015
14,2020,2,10,6,6690,59015
15,2020,2,13,4,6700,47253
16,2020,2,22,22,6700,47253
17,2020,2,20,14,7820,48000
18,2020,2,22,6,7100,66241
19,2020,2,6,0,6700,47253
20,2020,2,12,11,6700,47253
21,2020,2,22,0,9999,59015
22,2020,2,8,23,6690,59015
23,2020,2,22,1,7820,48000
24,2020,2,19,23,7100,66241
25,2020,2,21,19,6700,47253
26,2020,2,21,15,7820,48000
27,2020,2,21,11,9999,59015
28,2020,2,7,6,6690,59015
29,2020,2,24,21,7100,66241
30,2020,2,6,9,6690,59015
31,2020,2,4,16,6700,47253
32,2020,2,18,8,9999,59015
33,2020,2,23,13,9999,59015
34,2020,2,20,7,6700,47253
35,2020,2,17,13,7820,48000
36,2020,2,23,20,7100,66241
37,2020,2,25,6,6700,47253
38,2020,2,23,13,6700,47253
39,2020,2,3,18,6700,47253
40,2020,2,19,14,9999,59015
41,2020,2,17,14,6700,47253
42,2020,2,23,11,7820,48000
43,2020,2,25,5,9999,59015
44,2020,2,13,14,7820,48000
45,2020,2,7,7,6700,47253
46,2020,2,2,7,6700,47253
47,2020,2,18,6,7820,48000
48,2020,2,14,4,6690,59015
49,2020,2,24,11,9999,59015
50,2020,2,19,21,6700,47253
51,2020,2,24,10,7820,48000
52,2020,2,24,21,6700,47253
53,2020,2,10,3,6700,47253
54,2020,2,14,6,6700,47253
55,2020,2,14,1,7820,48000
56,2020,2,20,3,7100,66241
57,2020,2,17,13,6690,59015
