No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,3,2,1860,86366
1,2020,2,23,17,1750,86366
2,2020,2,5,10,1860,86366
3,2020,2,9,21,99,140000
4,2020,2,13,8,99,140000
5,2020,2,3,18,99,140000
6,2020,2,19,15,1790,86366
7,2020,2,6,19,99,140000
8,2020,2,4,16,99,140000
9,2020,2,24,7,1750,86366
10,2020,2,13,4,1860,86366
11,2020,2,12,8,1860,86366
12,2020,2,6,7,1860,86366
13,2020,2,9,21,1860,86366
14,2020,2,20,5,99,140000
15,2020,2,8,7,1860,86366
16,2020,2,14,0,99,140000
17,2020,2,5,16,99,140000
18,2020,2,21,13,1790,86366
19,2020,2,4,19,1860,86366
20,2020,2,2,17,99,140000
21,2020,2,12,8,99,140000
22,2020,2,10,4,1860,86366
23,2020,2,19,10,99,140000
24,2020,2,22,20,1790,86366
25,2020,2,7,12,99,140000
26,2020,2,14,8,1860,86366
27,2020,2,22,11,99,140000
28,2020,2,24,9,99,140000
29,2020,2,25,2,1750,86366
30,2020,2,20,19,1790,86366
31,2020,2,21,7,99,140000
32,2020,2,7,9,1860,86366
33,2020,2,25,8,99,140000
34,2020,2,23,14,99,140000
35,2020,2,10,14,99,140000
36,2020,2,2,10,1860,86366
37,2020,2,17,21,99,140000
38,2020,2,18,4,99,140000
39,2020,3,25,11,1699,86366
40,2020,2,18,9,1860,86366
41,2020,2,17,20,1860,86366
42,2020,2,8,22,99,140000
43,2020,4,3,14,1699,86366
