No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,6,13,1950,37392
1,2020,2,8,4,1950,37392
2,2020,2,12,19,1950,37392
3,2020,2,22,9,1950,37392
4,2020,2,24,20,1950,37392
5,2020,3,25,11,1930,37392
6,2020,2,20,21,1950,37392
7,2020,2,14,5,1950,37392
8,2020,2,13,3,1950,37392
9,2020,2,19,16,1950,37392
10,2020,2,2,12,1950,37392
11,2020,2,3,16,1950,37392
12,2020,2,4,11,1950,37392
13,2020,2,23,2,1950,37392
14,2020,2,5,0,1950,37392
15,2020,4,3,14,1930,37392
16,2020,2,9,9,1950,37392
17,2020,2,10,1,1950,37392
18,2020,4,2,6,1930,37392
19,2020,2,18,5,1950,37392
20,2020,2,21,5,1950,37392
21,2020,2,7,6,1950,37392
22,2020,2,25,6,1950,37392
23,2020,2,17,20,1950,37392
