No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,20,11,2970,23468
1,2020,2,8,21,3140,40913
2,2020,2,14,0,2990,23468
3,2020,2,12,8,2990,23468
4,2020,2,9,1,2990,23468
5,2020,2,4,2,3140,40913
6,2020,2,24,12,2970,23468
7,2020,2,5,12,3140,40913
8,2020,2,22,10,2950,15254
9,2020,2,12,10,2950,15254
10,2020,2,25,1,2970,23468
11,2020,2,9,7,3100,47001
12,2020,2,8,8,2990,23468
13,2020,2,22,19,2970,23468
14,2020,2,19,12,2970,23468
15,2020,2,6,17,3140,40913
16,2020,2,12,10,3140,40913
17,2020,2,2,16,2950,15254
18,2020,2,6,11,3100,47001
19,2020,2,5,0,2950,15254
20,2020,2,5,14,3100,47001
21,2020,2,4,2,3100,47001
22,2020,2,10,7,3100,47001
23,2020,2,18,6,2990,23468
24,2020,2,21,22,3140,40913
25,2020,4,2,5,2899,15254
26,2020,2,3,19,3100,47001
27,2020,2,17,19,2990,23468
28,2020,2,5,10,2990,23468
29,2020,2,22,4,3140,40913
30,2020,2,19,13,3100,47001
31,2020,2,23,13,2950,15254
32,2020,2,10,0,2950,15254
33,2020,2,6,10,2950,15254
34,2020,2,10,11,2990,23468
35,2020,2,22,1,3100,47001
36,2020,2,4,21,2950,15254
37,2020,2,7,22,3140,40913
38,2020,2,18,6,3100,47001
39,2020,4,3,15,2930,23468
40,2020,2,20,22,3100,47001
41,2020,5,6,7,2950,22530
42,2020,2,9,11,3140,40913
43,2020,2,14,6,3140,40913
44,2020,2,20,2,3140,40913
45,2020,2,21,7,2950,15254
46,2020,2,6,9,2990,23468
47,2020,2,23,7,3140,40913
48,2020,2,7,11,2990,23468
49,2020,2,24,16,3100,47001
50,2020,2,13,19,2990,23468
51,2020,4,2,3,2830,56273
52,2020,2,3,9,2950,15254
53,2020,2,13,13,2950,15254
54,2020,2,21,2,2970,23468
55,2020,2,17,14,3140,40913
56,2020,2,13,13,3140,40913
57,2020,2,20,4,2950,15254
58,2020,2,3,12,3140,40913
59,2020,2,8,23,3100,47001
60,2020,2,2,17,3100,47001
61,2020,2,13,21,3100,47001
62,2020,2,9,1,2950,15254
63,2020,2,23,2,2970,23468
64,2020,2,14,4,2950,15254
65,2020,2,27,12,2970,23468
66,2020,2,24,10,2950,15254
67,2020,2,7,15,2950,15254
68,2020,4,3,14,3070,7747
69,2020,2,21,23,3100,47001
70,2020,4,3,14,2800,35292
71,2020,2,2,9,3140,40913
72,2020,2,8,2,2950,15254
73,2020,2,18,5,3140,40913
74,2020,5,6,7,2790,24428
75,2020,2,24,4,3140,40913
76,2020,2,10,13,3140,40913
77,2020,2,25,4,2950,15254
78,2020,2,23,1,3100,47001
79,2020,4,2,5,3090,7747
80,2020,2,25,11,3140,40913
81,2020,4,9,10,2830,56273
82,2020,2,7,6,3100,47001
83,2020,4,9,10,2690,114701
84,2020,3,25,12,2830,56273
85,2020,2,17,21,2950,15254
86,2020,4,3,14,2690,114701
87,2020,4,3,15,2850,20000
88,2020,4,9,10,2900,35292
89,2020,2,19,16,3140,40913
90,2020,2,19,23,2950,15254
91,2020,2,14,8,3100,47001
92,2020,2,25,9,3100,47001
93,2020,3,25,11,2930,23468
94,2020,2,12,20,3100,47001
95,2020,4,2,3,2900,7900
96,2020,5,27,6,2950,22530
97,2020,2,27,12,2950,15254
98,2020,4,3,13,2899,15254
