No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,21,23,3850,96008
1,2020,2,5,5,3850,96008
2,2020,2,7,17,3850,96008
3,2020,2,2,8,3750,116000
4,2020,2,24,15,3579,133358
5,2020,2,13,19,3850,96008
6,2020,2,4,19,3850,96008
7,2020,2,6,17,3750,116000
8,2020,2,23,21,3750,116000
9,2020,2,12,10,3750,116000
10,2020,2,25,9,3579,133358
11,2020,2,20,23,3579,133358
12,2020,2,13,21,3750,116000
13,2020,2,3,22,3850,96008
14,2020,2,14,7,3599,133358
15,2020,2,21,21,3579,133358
16,2020,2,18,7,4800,37092
17,2020,2,22,9,3579,133358
18,2020,2,9,4,3750,116000
19,2020,2,24,7,3850,96008
20,2020,2,20,6,3850,96008
21,2020,2,10,16,3750,116000
22,2020,2,18,8,3750,116000
23,2020,2,12,13,3599,133358
24,2020,2,5,14,3750,116000
25,2020,2,8,10,3750,116000
26,2020,2,14,4,4800,37092
27,2020,2,13,8,3599,133358
28,2020,2,12,11,3850,96008
29,2020,2,17,18,3850,96008
30,2020,2,8,1,3850,96008
31,2020,2,14,0,3850,96008
32,2020,2,2,12,3850,96008
33,2020,2,14,4,3750,116000
34,2020,2,3,7,3750,116000
35,2020,2,22,7,3750,116000
36,2020,2,25,1,3750,116000
37,2020,2,21,16,3750,116000
38,2020,2,23,9,3579,133358
39,2020,2,24,12,4800,37092
40,2020,2,7,6,3750,116000
41,2020,2,12,10,4800,37092
42,2020,2,13,19,4800,37092
43,2020,2,18,4,3850,96008
44,2020,2,17,13,4800,37092
45,2020,2,19,13,3750,116000
46,2020,2,19,19,3579,133358
47,2020,2,6,11,3850,96008
48,2020,2,4,19,3750,116000
49,2020,2,10,1,3850,96008
50,2020,2,22,10,3850,96008
51,2020,2,19,20,4800,37092
52,2020,2,20,6,3750,116000
53,2020,2,25,3,3850,96008
54,2020,2,22,12,4800,37092
55,2020,3,25,10,3800,96008
56,2020,2,23,11,4800,37092
57,2020,2,20,12,4800,37092
58,2020,4,2,4,3800,96008
59,2020,2,17,21,3750,116000
60,2020,2,9,11,3850,96008
61,2020,2,18,7,3599,133358
62,2020,2,21,8,4800,37092
63,2020,2,19,15,3850,96008
64,2020,2,24,2,3750,116000
65,2020,2,17,13,3599,133358
66,2020,2,25,9,4800,37092
67,2020,2,23,19,3850,96008
