No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,9,19,4200,32229
1,2020,2,25,5,4200,26911
2,2020,2,2,21,4200,32229
3,2020,2,13,3,4200,26911
4,2020,5,6,8,4200,32229
5,2020,2,4,1,4200,26911
6,2020,2,6,1,4200,32229
7,2020,2,23,17,4200,32229
8,2020,2,8,19,4200,26911
9,2020,2,10,13,4200,32229
10,2020,2,18,4,4200,26911
11,2020,2,12,16,4200,32229
12,2020,2,8,18,4200,32229
13,2020,2,6,22,4200,26911
14,2020,2,22,5,4200,32229
15,2020,2,24,5,4200,32229
16,2020,2,7,1,4200,32229
17,2020,2,3,16,4200,26911
18,2020,2,7,13,4200,26911
19,2020,2,22,18,4200,26911
20,2020,2,17,19,4200,32229
21,2020,2,12,8,4200,26911
22,2020,2,21,14,4200,26911
23,2020,2,14,4,4200,32229
24,2020,2,5,1,4200,32229
25,2020,2,20,9,4200,26911
26,2020,4,23,2,4200,26911
27,2020,2,10,6,4200,26911
28,2020,2,2,15,4200,26911
29,2020,2,13,1,4200,32229
30,2020,2,18,6,4200,32229
31,2020,3,25,12,4200,26911
32,2020,2,4,7,4200,32229
33,2020,2,24,13,4200,26911
34,2020,2,3,7,4200,32229
35,2020,2,9,18,4200,26911
36,2020,2,5,13,4200,26911
37,2020,2,23,2,4200,26911
38,2020,2,21,15,4200,32229
39,2020,2,14,0,4200,26911
40,2020,2,25,7,4200,32229
41,2020,4,3,12,4200,26911
42,2020,2,20,12,4200,32229
43,2020,2,17,14,4200,26911
44,2020,2,19,13,4200,26911
45,2020,2,19,10,4200,32229
46,2020,5,6,8,4200,26911
