No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,5,6,6300,24508
1,2020,4,3,13,6300,24508
2,2020,2,12,12,6300,37355
3,2020,2,17,18,5190,65036
4,2020,5,6,8,6300,37355
5,2020,2,8,9,6300,37355
6,2020,2,21,2,6300,29615
7,2020,2,10,19,6300,24508
8,2020,2,12,15,6300,24508
9,2020,2,2,17,6300,24508
10,2020,2,6,9,5190,65036
11,2020,2,3,3,6300,37355
12,2020,2,12,15,6300,29615
13,2020,2,13,5,5190,65036
14,2020,2,14,1,6300,37355
15,2020,2,2,19,6300,29615
16,2020,2,18,4,5190,65036
17,2020,2,14,5,5190,65036
18,2020,2,5,6,5190,65036
19,2020,2,7,9,5190,65036
20,2020,2,9,15,6300,24508
21,2020,2,2,7,6300,37355
22,2020,2,27,13,5190,65036
23,2020,2,4,4,6300,29615
24,2020,2,23,1,6300,29615
25,2020,2,20,6,6300,37355
26,2020,2,21,15,6300,37355
27,2020,2,6,6,6300,24508
28,2020,2,24,7,6300,29615
29,2020,2,6,0,6300,37355
30,2020,2,4,2,6300,37355
31,2020,2,19,20,5190,65036
32,2020,2,10,8,6300,29615
33,2020,2,8,23,6300,29615
34,2020,2,3,7,6300,29615
35,2020,2,7,5,6300,24508
36,2020,2,13,10,6300,37355
37,2020,2,18,7,6300,37355
38,2020,2,3,18,5190,65036
39,2020,2,9,14,5190,65036
40,2020,2,14,4,6300,24508
41,2020,2,7,3,6300,37355
42,2020,2,9,16,6300,37355
43,2020,3,25,12,6300,24508
44,2020,2,22,11,6300,29615
45,2020,2,14,3,6300,29615
46,2020,2,6,9,6300,29615
47,2020,2,20,5,6300,29615
48,2020,2,21,18,5190,65036
49,2020,2,13,20,6300,24508
50,2020,2,23,2,5190,65036
51,2020,2,8,5,5190,65036
52,2020,2,9,18,6300,29615
53,2020,2,25,1,5190,65036
54,2020,2,5,4,6300,29615
55,2020,2,3,8,6300,24508
56,2020,2,12,19,5190,65036
57,2020,2,20,4,5190,65036
58,2020,2,2,12,5190,65036
59,2020,2,20,10,6300,24508
60,2020,2,4,22,6300,24508
61,2020,2,7,12,6300,29615
62,2020,2,10,2,5190,65036
63,2020,2,8,14,6300,24508
64,2020,2,23,3,6300,24508
65,2020,2,25,5,6300,24508
66,2020,2,25,2,6300,29615
67,2020,2,24,21,6300,24508
68,2020,2,5,0,6300,37355
69,2020,2,21,13,6300,24508
70,2020,2,19,20,6300,29615
71,2020,2,4,1,5190,65036
72,2020,2,22,5,6300,37355
73,2020,2,10,7,6300,37355
74,2020,2,18,8,6300,24508
75,2020,2,22,10,6300,24508
76,2020,2,19,13,6300,24508
77,2020,2,13,6,6300,29615
78,2020,4,9,12,6300,29615
79,2020,2,24,6,6300,37355
80,2020,4,2,5,6300,37355
81,2020,2,19,21,6300,37355
82,2020,2,22,13,5190,65036
83,2020,5,6,8,6300,24508
84,2020,2,18,8,6300,29615
85,2020,5,6,23,6300,29615
86,2020,2,27,12,6300,37355
87,2020,2,23,18,6300,37355
88,2020,4,3,13,6300,37355
89,2020,2,24,10,5190,65036
90,2020,4,2,5,6300,29615
91,2020,3,25,10,6300,37355
92,2020,3,25,12,6300,29615
