No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,7,13,930,28686
1,2020,2,20,2,930,28686
2,2020,2,10,8,930,28686
3,2020,2,13,14,930,28686
4,2020,2,5,14,930,28686
5,2020,2,12,7,930,28686
6,2020,2,9,20,930,28686
7,2020,2,21,1,930,28686
8,2020,2,2,10,930,28686
9,2020,2,8,9,930,28686
10,2020,2,3,12,930,28686
11,2020,2,24,3,12345,28686
12,2020,2,19,22,930,28686
13,2020,2,4,22,930,28686
14,2020,2,6,13,930,28686
15,2020,2,23,9,930,28686
16,2020,2,14,8,930,28686
17,2020,2,18,9,930,28686
