No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,9,23,1530,125778
1,2020,2,25,4,1490,125778
2,2020,2,8,8,1530,125778
3,2020,2,12,18,1530,125778
4,2020,2,10,9,1530,125778
5,2020,2,4,3,1530,125778
6,2020,2,13,22,1530,125778
7,2020,2,24,13,1490,125778
8,2020,2,22,22,1490,125778
9,2020,4,9,12,1530,64000
10,2020,2,3,2,1530,125778
11,2020,2,19,23,1490,125778
12,2020,2,20,22,1490,125778
13,2020,2,17,18,1530,125778
14,2020,2,23,14,1490,125778
15,2020,4,3,15,1550,64000
16,2020,2,2,17,1530,125778
17,2020,4,23,2,1520,71000
18,2020,2,7,19,1530,125778
19,2020,4,3,15,1520,52355
20,2020,2,6,19,1530,125778
21,2020,2,5,17,1530,125778
22,2020,2,21,1,1490,125778
23,2020,2,14,5,1530,125778
24,2020,4,2,4,1550,64000
