No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,2,19,1650,48268
1,2020,2,4,16,1650,48268
2,2020,2,21,16,1969,13427
3,2020,2,9,19,1969,13427
4,2020,2,24,11,1820,20094
5,2020,2,14,9,1820,20094
6,2020,2,25,7,1820,20094
7,2020,2,6,22,1650,48268
8,2020,2,18,6,1969,13427
9,2020,2,22,1,1650,48268
10,2020,2,23,14,1820,20094
11,2020,2,23,20,1969,13427
12,2020,2,19,12,1969,13427
13,2020,2,10,1,1969,13427
14,2020,4,2,5,1999,8056
15,2020,2,8,16,1969,13427
16,2020,2,13,5,1650,48268
17,2020,2,10,12,1650,48268
18,2020,2,22,0,1820,20094
19,2020,2,20,7,1650,48268
20,2020,2,18,7,1650,48268
21,2020,2,20,22,1969,13427
22,2020,2,18,8,1820,20094
23,2020,2,13,23,1820,20094
24,2020,2,5,0,1650,48268
25,2020,2,17,19,1820,20094
26,2020,2,13,20,1969,13427
27,2020,5,6,7,1980,8056
28,2020,2,24,11,1969,13427
29,2020,2,20,21,1820,20094
30,2020,2,3,17,1650,48268
31,2020,4,3,12,1999,8056
32,2020,2,14,5,1969,13427
33,2020,2,21,5,1650,48268
34,2020,2,12,5,1969,13427
35,2020,2,7,3,1650,48268
36,2020,2,9,21,1650,48268
37,2020,2,14,6,1650,48268
38,2020,2,12,21,1650,48268
39,2020,2,22,15,1969,13427
40,2020,2,8,3,1650,48268
41,2020,2,24,13,1650,48268
42,2020,2,21,2,1820,20094
43,2020,2,19,23,1820,20094
44,2020,2,25,3,1650,48268
45,2020,3,25,12,2020,8056
46,2020,2,7,22,1969,13427
47,2020,2,23,14,1650,48268
48,2020,2,19,11,1650,48268
49,2020,2,25,3,1969,13427
50,2020,4,9,10,1970,8056
