No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,22,13,900,42617
1,2020,2,18,3,1120,46119
2,2020,2,2,9,900,42617
3,2020,2,10,13,900,42617
4,2020,2,6,2,1120,46119
5,2020,2,25,1,1120,46119
6,2020,4,23,2,920,104961
7,2020,2,12,18,1120,46119
8,2020,2,19,19,900,42617
9,2020,2,3,13,1120,46119
10,2020,5,6,8,900,42617
11,2020,2,4,15,1120,46119
12,2020,2,9,6,900,42617
13,2020,2,13,22,900,42617
14,2020,2,23,10,900,42617
15,2020,2,12,3,900,42617
16,2020,2,10,3,1120,46119
17,2020,2,9,8,1120,46119
18,2020,2,20,5,900,42617
19,2020,2,4,9,900,42617
20,2020,2,24,10,1120,46119
21,2020,2,19,21,1120,46119
22,2020,2,7,0,1120,46119
23,2020,2,7,20,900,42617
24,2020,2,21,18,900,42617
25,2020,4,2,6,900,42617
26,2020,2,8,17,1120,46119
27,2020,2,20,14,1120,46119
28,2020,2,3,6,900,42617
29,2020,2,17,14,900,42617
30,2020,2,6,18,900,42617
31,2020,2,14,7,1120,46119
32,2020,2,2,19,1120,46119
33,2020,2,8,2,900,42617
34,2020,2,21,21,1120,46119
35,2020,2,18,3,900,42617
36,2020,2,13,11,1120,46119
37,2020,2,17,18,1120,46119
38,2020,2,23,9,1120,46119
39,2020,2,25,10,900,42617
40,2020,2,22,13,1120,46119
41,2020,2,5,13,900,42617
42,2020,2,5,17,1120,46119
43,2020,2,24,3,900,42617
44,2020,2,27,13,1120,46119
45,2020,4,9,10,900,42617
46,2020,2,27,12,900,42617
